trace,object,discriminator_confidence,survives_box_gates
intento_132004_black_gloves,black_gloves,0.0684,0
intento_132004_black_gloves,black_gloves,0.1288,0
intento_132004_black_gloves,black_gloves,0.0416,0
intento_132004_black_gloves,black_gloves,0.1028,0
intento_132004_black_gloves,black_gloves,0.4499,0
intento_132004_black_gloves,black_gloves,0.0155,0
intento_132004_black_gloves,black_gloves,0.0307,0
intento_132004_black_gloves,black_gloves,0.0701,0
intento_132004_black_gloves,black_gloves,0.0892,0
intento_132004_black_gloves,black_gloves,0.0217,0
intento_132004_black_gloves,black_gloves,0.0091,0
intento_132004_black_gloves,black_gloves,0.0533,0
intento_132004_black_gloves,black_gloves,0.0114,0
intento_132004_black_gloves,black_gloves,0.0077,0
intento_132004_black_gloves,black_gloves,0.0914,0
intento_132004_black_gloves,black_gloves,0.0168,1
intento_132004_black_gloves,black_gloves,0.272,0
intento_132004_black_gloves,black_gloves,0.0227,0
intento_132004_black_gloves,black_gloves,0.0311,0
intento_132019_black_gloves,black_gloves,0.1995,0
intento_132019_black_gloves,black_gloves,0.1366,0
intento_132019_black_gloves,black_gloves,0.0668,0
intento_132019_black_gloves,black_gloves,0.0245,0
intento_132019_black_gloves,black_gloves,0.2076,0
intento_132019_black_gloves,black_gloves,0.1276,0
intento_132019_black_gloves,black_gloves,0.0103,0
intento_132019_black_gloves,black_gloves,0.0955,0
intento_132019_black_gloves,black_gloves,0.0031,0
intento_132019_black_gloves,black_gloves,0.0506,0
intento_132019_black_gloves,black_gloves,0.0129,0
intento_132019_black_gloves,black_gloves,0.0404,0
intento_132019_black_gloves,black_gloves,0.5085,0
intento_132019_black_gloves,black_gloves,0.8219,0
intento_132019_black_gloves,black_gloves,0.045,0
intento_132019_black_gloves,black_gloves,0.037,0
intento_132019_black_gloves,black_gloves,0.2659,0
intento_132019_black_gloves,black_gloves,0.0268,0
intento_132019_black_gloves,black_gloves,0.0147,0
intento_132019_black_gloves,black_gloves,0.056,0
intento_132019_black_gloves,black_gloves,0.1073,0
intento_132019_black_gloves,black_gloves,0.1269,0
intento_132019_black_gloves,black_gloves,0.6482,0
intento_132019_black_gloves,black_gloves,0.0062,0
intento_132019_black_gloves,black_gloves,0.0805,0
intento_132019_black_gloves,black_gloves,0.0083,0
intento_132019_black_gloves,black_gloves,0.0679,0
intento_132019_black_gloves,black_gloves,0.0624,0
intento_132019_black_gloves,black_gloves,0.1589,0
intento_132019_black_gloves,black_gloves,0.007,0
intento_132019_black_gloves,black_gloves,0.0861,0
intento_132019_black_gloves,black_gloves,0.4235,0
intento_132019_black_gloves,black_gloves,0.2472,0
intento_132019_black_gloves,black_gloves,0.0151,0
intento_132019_black_gloves,black_gloves,0.0618,0
intento_132019_black_gloves,black_gloves,0.2404,0
intento_132019_black_gloves,black_gloves,0.0268,0
intento_132019_black_gloves,black_gloves,0.0607,0
intento_132019_black_gloves,black_gloves,0.1534,0
intento_132019_black_gloves,black_gloves,0.0175,0
intento_132019_black_gloves,black_gloves,0.0138,0
intento_132019_black_gloves,black_gloves,0.0511,0
intento_132019_black_gloves,black_gloves,0.0778,0
intento_132019_black_gloves,black_gloves,0.3353,0
intento_132019_black_gloves,black_gloves,0.1515,0
intento_132019_black_gloves,black_gloves,0.035,0
intento_132019_black_gloves,black_gloves,0.1673,0
intento_132019_black_gloves,black_gloves,0.0545,0
intento_132019_black_gloves,black_gloves,0.6664,0
intento_132019_black_gloves,black_gloves,0.1845,0
intento_132019_black_gloves,black_gloves,0.3536,0
intento_132019_black_gloves,black_gloves,0.0149,0
intento_132019_black_gloves,black_gloves,0.151,0
intento_132019_black_gloves,black_gloves,0.2458,0
intento_132019_black_gloves,black_gloves,0.208,0
intento_132019_black_gloves,black_gloves,0.1274,0
intento_132019_black_gloves,black_gloves,0.5186,0
intento_132019_black_gloves,black_gloves,0.5225,0
intento_132019_black_gloves,black_gloves,0.0116,0
intento_132019_black_gloves,black_gloves,0.0391,0
intento_132019_black_gloves,black_gloves,0.0203,0
intento_132019_black_gloves,black_gloves,0.1073,0
intento_132019_black_gloves,black_gloves,0.0033,0
intento_132019_black_gloves,black_gloves,0.0007,0
intento_132019_black_gloves,black_gloves,0.044,0
intento_132019_black_gloves,black_gloves,0.0394,0
intento_132019_black_gloves,black_gloves,0.0855,0
intento_132019_black_gloves,black_gloves,0.0271,0
intento_132019_black_gloves,black_gloves,0.2554,0
intento_132019_black_gloves,black_gloves,0.0445,0
intento_132019_black_gloves,black_gloves,0.0281,0
intento_132019_black_gloves,black_gloves,0.003,0
intento_132019_black_gloves,black_gloves,0.0017,0
intento_132019_black_gloves,black_gloves,0.0087,0
intento_132019_black_gloves,black_gloves,0.0183,0
intento_132019_black_gloves,black_gloves,0.1374,0
intento_132019_black_gloves,black_gloves,0.0081,0
intento_132019_black_gloves,black_gloves,0.0518,0
intento_132019_black_gloves,black_gloves,0.0409,0
intento_132019_black_gloves,black_gloves,0.0195,0
intento_132019_black_gloves,black_gloves,0.0111,0
intento_132019_black_gloves,black_gloves,0.0406,0
intento_132019_black_gloves,black_gloves,0.0006,0
intento_132019_black_gloves,black_gloves,0.2735,0
intento_132019_black_gloves,black_gloves,0.2876,0
intento_132019_black_gloves,black_gloves,0.0499,0
intento_132019_black_gloves,black_gloves,0.013,0
intento_132019_black_gloves,black_gloves,0.5294,0
intento_132019_black_gloves,black_gloves,0.0167,0
intento_132019_black_gloves,black_gloves,0.0133,0
intento_132019_black_gloves,black_gloves,0.8623,0
intento_132019_black_gloves,black_gloves,0.0074,0
intento_132019_black_gloves,black_gloves,0.0071,0
intento_132019_black_gloves,black_gloves,0.3218,0
intento_132019_black_gloves,black_gloves,0.1253,0
intento_132019_black_gloves,black_gloves,0.1772,0
intento_132019_black_gloves,black_gloves,0.0534,0
intento_132019_black_gloves,black_gloves,0.0153,0
intento_132019_black_gloves,black_gloves,0.0214,0
intento_132019_black_gloves,black_gloves,0.0035,0
intento_132019_black_gloves,black_gloves,0.0017,0
intento_132019_black_gloves,black_gloves,0.0045,0
intento_132019_black_gloves,black_gloves,0.022,0
intento_132019_black_gloves,black_gloves,0.0309,0
intento_132019_black_gloves,black_gloves,0.4335,0
intento_132019_black_gloves,black_gloves,0.5929,0
intento_132019_black_gloves,black_gloves,0.006,0
intento_132019_black_gloves,black_gloves,0.0798,0
intento_132019_black_gloves,black_gloves,0.0202,0
intento_132019_black_gloves,black_gloves,0.0395,0
intento_132019_black_gloves,black_gloves,0.003,0
intento_132019_black_gloves,black_gloves,0.0178,0
intento_132019_black_gloves,black_gloves,0.0064,0
intento_132019_black_gloves,black_gloves,0.1243,0
intento_132019_black_gloves,black_gloves,0.0123,0
intento_132019_black_gloves,black_gloves,0.1373,0
intento_132019_black_gloves,black_gloves,0.0286,0
intento_132019_black_gloves,black_gloves,0.0025,0
intento_132019_black_gloves,black_gloves,0.0976,0
intento_132019_black_gloves,black_gloves,0.0256,0
intento_132019_black_gloves,black_gloves,0.0005,0
intento_132019_black_gloves,black_gloves,0.033,0
intento_132019_black_gloves,black_gloves,0.0007,0
intento_132019_black_gloves,black_gloves,0.0007,0
intento_132019_black_gloves,black_gloves,0.0659,0
intento_132019_black_gloves,black_gloves,0.0045,0
intento_132019_black_gloves,black_gloves,0.16,0
intento_132019_black_gloves,black_gloves,0.0325,0
intento_132019_black_gloves,black_gloves,0.3196,0
intento_132019_black_gloves,black_gloves,0.0309,0
intento_132019_black_gloves,black_gloves,0.0031,0
intento_132019_black_gloves,black_gloves,0.0309,0
intento_132019_black_gloves,black_gloves,0.0341,0
intento_132019_black_gloves,black_gloves,0.0198,0
intento_132019_black_gloves,black_gloves,0.0381,0
intento_132019_black_gloves,black_gloves,0.0186,0
intento_132019_black_gloves,black_gloves,0.0031,0
intento_132019_black_gloves,black_gloves,0.0268,0
intento_132019_black_gloves,black_gloves,0.0563,0
intento_132019_black_gloves,black_gloves,0.5862,0
intento_132019_black_gloves,black_gloves,0.0172,0
intento_132019_black_gloves,black_gloves,0.0,0
intento_132019_black_gloves,black_gloves,0.0148,0
intento_132019_black_gloves,black_gloves,0.0279,0
intento_132019_black_gloves,black_gloves,0.0003,0
intento_132019_black_gloves,black_gloves,0.0074,0
intento_132019_black_gloves,black_gloves,0.0077,0
intento_132019_black_gloves,black_gloves,0.0103,0
intento_132019_black_gloves,black_gloves,0.0142,0
intento_132019_black_gloves,black_gloves,0.0135,0
intento_132019_black_gloves,black_gloves,0.0001,0
intento_132019_black_gloves,black_gloves,0.0004,0
intento_132019_black_gloves,black_gloves,0.0866,0
intento_132019_black_gloves,black_gloves,0.0126,0
intento_132019_black_gloves,black_gloves,0.0337,0
intento_132019_black_gloves,black_gloves,0.0004,0
intento_132019_black_gloves,black_gloves,0.1366,0
intento_132019_black_gloves,black_gloves,0.0202,0
intento_132051_usb_c_cable,usb_c_cable,0.309,1
intento_132051_usb_c_cable,usb_c_cable,0.3406,1
intento_132051_usb_c_cable,usb_c_cable,0.0647,0
intento_132051_usb_c_cable,usb_c_cable,0.3273,0
intento_132051_usb_c_cable,usb_c_cable,0.2853,0
intento_132051_usb_c_cable,usb_c_cable,0.5808,1
intento_132051_usb_c_cable,usb_c_cable,0.1685,0
intento_132051_usb_c_cable,usb_c_cable,0.6272,0
intento_132051_usb_c_cable,usb_c_cable,0.3303,0
intento_132051_usb_c_cable,usb_c_cable,0.3923,0
intento_132051_usb_c_cable,usb_c_cable,0.4568,0
intento_132051_usb_c_cable,usb_c_cable,0.3349,1
intento_132051_usb_c_cable,usb_c_cable,0.6318,0
intento_132051_usb_c_cable,usb_c_cable,0.1941,1
intento_132051_usb_c_cable,usb_c_cable,0.1731,0
intento_132051_usb_c_cable,usb_c_cable,0.5738,0
intento_132051_usb_c_cable,usb_c_cable,0.451,0
intento_132051_usb_c_cable,usb_c_cable,0.3271,1
intento_132051_usb_c_cable,usb_c_cable,0.5537,0
intento_132051_usb_c_cable,usb_c_cable,0.7954,0
intento_132051_usb_c_cable,usb_c_cable,0.256,0
intento_132051_usb_c_cable,usb_c_cable,0.5648,0
intento_132051_usb_c_cable,usb_c_cable,0.5809,1
intento_132051_usb_c_cable,usb_c_cable,0.4636,0
intento_132051_usb_c_cable,usb_c_cable,0.3469,1
intento_132051_usb_c_cable,usb_c_cable,0.8388,0
intento_132051_usb_c_cable,usb_c_cable,0.8315,0
intento_132051_usb_c_cable,usb_c_cable,0.3279,0
intento_132051_usb_c_cable,usb_c_cable,0.6148,0
intento_132051_usb_c_cable,usb_c_cable,0.2526,0
intento_132051_usb_c_cable,usb_c_cable,0.3086,0
intento_132051_usb_c_cable,usb_c_cable,0.6714,0
intento_132051_usb_c_cable,usb_c_cable,0.0839,0
intento_132051_usb_c_cable,usb_c_cable,0.1795,0
intento_132051_usb_c_cable,usb_c_cable,0.8869,0
intento_132051_usb_c_cable,usb_c_cable,0.3726,0
intento_132051_usb_c_cable,usb_c_cable,0.0903,1
intento_132051_usb_c_cable,usb_c_cable,0.1336,0
intento_132051_usb_c_cable,usb_c_cable,0.5726,0
intento_132051_usb_c_cable,usb_c_cable,0.3639,0
intento_132051_usb_c_cable,usb_c_cable,0.5393,0
intento_132051_usb_c_cable,usb_c_cable,0.1342,0
intento_132051_usb_c_cable,usb_c_cable,0.1697,0
intento_132051_usb_c_cable,usb_c_cable,0.5757,0
intento_132051_usb_c_cable,usb_c_cable,0.1054,0
intento_132051_usb_c_cable,usb_c_cable,0.0868,0
intento_132051_usb_c_cable,usb_c_cable,0.0488,0
intento_132051_usb_c_cable,usb_c_cable,0.4612,0
intento_132051_usb_c_cable,usb_c_cable,0.3845,1
intento_132051_usb_c_cable,usb_c_cable,0.1201,0
intento_132051_usb_c_cable,usb_c_cable,0.4813,0
intento_132051_usb_c_cable,usb_c_cable,0.3801,0
intento_132051_usb_c_cable,usb_c_cable,0.3954,0
intento_132051_usb_c_cable,usb_c_cable,0.5144,0
intento_132051_usb_c_cable,usb_c_cable,0.618,0
intento_132051_usb_c_cable,usb_c_cable,0.2965,0
intento_132051_usb_c_cable,usb_c_cable,0.7079,0
intento_132051_usb_c_cable,usb_c_cable,0.0266,0
intento_132051_usb_c_cable,usb_c_cable,0.4484,0
intento_132051_usb_c_cable,usb_c_cable,0.1465,0
intento_132051_usb_c_cable,usb_c_cable,0.3167,0
intento_132051_usb_c_cable,usb_c_cable,0.0391,0
intento_132051_usb_c_cable,usb_c_cable,0.1979,1
intento_132051_usb_c_cable,usb_c_cable,0.1178,1
intento_132051_usb_c_cable,usb_c_cable,0.1664,1
intento_132051_usb_c_cable,usb_c_cable,0.2553,1
intento_132051_usb_c_cable,usb_c_cable,0.4863,0
intento_132051_usb_c_cable,usb_c_cable,0.1857,0
intento_132051_usb_c_cable,usb_c_cable,0.3578,0
intento_132051_usb_c_cable,usb_c_cable,0.2161,1
intento_132051_usb_c_cable,usb_c_cable,0.2574,1
intento_132051_usb_c_cable,usb_c_cable,0.0321,0
intento_132051_usb_c_cable,usb_c_cable,0.0258,1
intento_132051_usb_c_cable,usb_c_cable,0.6443,0
intento_132051_usb_c_cable,usb_c_cable,0.5414,1
intento_132051_usb_c_cable,usb_c_cable,0.1525,1
intento_132051_usb_c_cable,usb_c_cable,0.0799,0
intento_132051_usb_c_cable,usb_c_cable,0.7559,0
intento_132051_usb_c_cable,usb_c_cable,0.055,0
intento_132051_usb_c_cable,usb_c_cable,0.1124,0
intento_132051_usb_c_cable,usb_c_cable,0.2845,0
intento_132051_usb_c_cable,usb_c_cable,0.2928,0
intento_132051_usb_c_cable,usb_c_cable,0.1866,0
intento_132051_usb_c_cable,usb_c_cable,0.1903,0
intento_132051_usb_c_cable,usb_c_cable,0.0058,1
intento_132051_usb_c_cable,usb_c_cable,0.3665,1
intento_132051_usb_c_cable,usb_c_cable,0.0037,0
intento_132051_usb_c_cable,usb_c_cable,0.2255,0
intento_132051_usb_c_cable,usb_c_cable,0.3569,0
intento_132051_usb_c_cable,usb_c_cable,0.1679,1
intento_132051_usb_c_cable,usb_c_cable,0.169,0
intento_132051_usb_c_cable,usb_c_cable,0.0622,0
intento_132051_usb_c_cable,usb_c_cable,0.3686,1
intento_132051_usb_c_cable,usb_c_cable,0.4904,0
intento_132051_usb_c_cable,usb_c_cable,0.2898,0
intento_132051_usb_c_cable,usb_c_cable,0.1486,1
intento_132051_usb_c_cable,usb_c_cable,0.0902,0
intento_132051_usb_c_cable,usb_c_cable,0.7445,0
intento_132051_usb_c_cable,usb_c_cable,0.4793,0
intento_132051_usb_c_cable,usb_c_cable,0.3894,0
intento_132051_usb_c_cable,usb_c_cable,0.0869,1
intento_132051_usb_c_cable,usb_c_cable,0.3329,0
intento_132051_usb_c_cable,usb_c_cable,0.3466,0
intento_132051_usb_c_cable,usb_c_cable,0.5403,1
intento_132051_usb_c_cable,usb_c_cable,0.1148,0
intento_132051_usb_c_cable,usb_c_cable,0.0033,1
intento_132051_usb_c_cable,usb_c_cable,0.5257,0
intento_132051_usb_c_cable,usb_c_cable,0.2999,0
intento_132051_usb_c_cable,usb_c_cable,0.5818,1
intento_132051_usb_c_cable,usb_c_cable,0.1838,1
intento_132051_usb_c_cable,usb_c_cable,0.4213,0
intento_132051_usb_c_cable,usb_c_cable,0.2387,0
intento_132051_usb_c_cable,usb_c_cable,0.4415,1
intento_132051_usb_c_cable,usb_c_cable,0.2382,0
intento_132051_usb_c_cable,usb_c_cable,0.2657,1
intento_132051_usb_c_cable,usb_c_cable,0.7536,1
intento_132051_usb_c_cable,usb_c_cable,0.002,1
intento_132051_usb_c_cable,usb_c_cable,0.2236,1
intento_132051_usb_c_cable,usb_c_cable,0.456,0
intento_132051_usb_c_cable,usb_c_cable,0.3497,0
intento_132051_usb_c_cable,usb_c_cable,0.5112,0
intento_132051_usb_c_cable,usb_c_cable,0.8277,0
intento_132051_usb_c_cable,usb_c_cable,0.165,0
intento_132051_usb_c_cable,usb_c_cable,0.452,0
intento_132051_usb_c_cable,usb_c_cable,0.1243,0
intento_132051_usb_c_cable,usb_c_cable,0.2516,0
intento_132051_usb_c_cable,usb_c_cable,0.287,0
intento_132051_usb_c_cable,usb_c_cable,0.3098,0
intento_132051_usb_c_cable,usb_c_cable,0.3762,0
intento_132051_usb_c_cable,usb_c_cable,0.0558,0
intento_132051_usb_c_cable,usb_c_cable,0.0829,0
intento_132051_usb_c_cable,usb_c_cable,0.3223,0
intento_132051_usb_c_cable,usb_c_cable,0.228,1
intento_132051_usb_c_cable,usb_c_cable,0.314,0
intento_132051_usb_c_cable,usb_c_cable,0.6065,0
intento_132051_usb_c_cable,usb_c_cable,0.2754,1
intento_132051_usb_c_cable,usb_c_cable,0.485,0
intento_132051_usb_c_cable,usb_c_cable,0.1782,0
intento_132051_usb_c_cable,usb_c_cable,0.0064,1
intento_132051_usb_c_cable,usb_c_cable,0.1585,0
intento_132051_usb_c_cable,usb_c_cable,0.4032,0
intento_132051_usb_c_cable,usb_c_cable,0.0027,0
intento_132051_usb_c_cable,usb_c_cable,0.4144,0
intento_132051_usb_c_cable,usb_c_cable,0.3154,0
intento_132051_usb_c_cable,usb_c_cable,0.3084,1
intento_132051_usb_c_cable,usb_c_cable,0.0008,1
intento_132051_usb_c_cable,usb_c_cable,0.0045,1
intento_132051_usb_c_cable,usb_c_cable,0.0625,0
intento_132051_usb_c_cable,usb_c_cable,0.0923,0
intento_132051_usb_c_cable,usb_c_cable,0.4891,0
intento_132051_usb_c_cable,usb_c_cable,0.2065,0
intento_132051_usb_c_cable,usb_c_cable,0.3051,1
intento_132051_usb_c_cable,usb_c_cable,0.0029,0
intento_132051_usb_c_cable,usb_c_cable,0.2916,0
intento_132051_usb_c_cable,usb_c_cable,0.3133,0
intento_132051_usb_c_cable,usb_c_cable,0.1059,0
intento_132051_usb_c_cable,usb_c_cable,0.3092,0
intento_132051_usb_c_cable,usb_c_cable,0.0004,0
intento_132051_usb_c_cable,usb_c_cable,0.4601,0
intento_132051_usb_c_cable,usb_c_cable,0.0499,0
intento_132051_usb_c_cable,usb_c_cable,0.214,1
intento_132051_usb_c_cable,usb_c_cable,0.1454,0
intento_132051_usb_c_cable,usb_c_cable,0.0098,0
intento_132051_usb_c_cable,usb_c_cable,0.0011,1
intento_132051_usb_c_cable,usb_c_cable,0.2016,0
intento_132051_usb_c_cable,usb_c_cable,0.1369,1
intento_132051_usb_c_cable,usb_c_cable,0.0028,0
intento_132051_usb_c_cable,usb_c_cable,0.3144,0
intento_132051_usb_c_cable,usb_c_cable,0.0014,1
intento_132051_usb_c_cable,usb_c_cable,0.2427,0
intento_132051_usb_c_cable,usb_c_cable,0.3308,0
intento_132051_usb_c_cable,usb_c_cable,0.1229,0
intento_132051_usb_c_cable,usb_c_cable,0.0003,0
intento_132051_usb_c_cable,usb_c_cable,0.0368,0
intento_132051_usb_c_cable,usb_c_cable,0.4575,0
intento_132051_usb_c_cable,usb_c_cable,0.5929,0
intento_132051_usb_c_cable,usb_c_cable,0.0959,0
intento_132051_usb_c_cable,usb_c_cable,0.4486,0
intento_132051_usb_c_cable,usb_c_cable,0.0409,0
intento_132051_usb_c_cable,usb_c_cable,0.0124,0
intento_132051_usb_c_cable,usb_c_cable,0.2667,1
intento_132051_usb_c_cable,usb_c_cable,0.003,0
intento_132051_usb_c_cable,usb_c_cable,0.4791,0
intento_132051_usb_c_cable,usb_c_cable,0.3388,0
intento_132051_usb_c_cable,usb_c_cable,0.001,0
intento_132051_usb_c_cable,usb_c_cable,0.0001,1
intento_132051_usb_c_cable,usb_c_cable,0.7057,0
intento_132051_usb_c_cable,usb_c_cable,0.28,0
intento_132051_usb_c_cable,usb_c_cable,0.2418,0
intento_132051_usb_c_cable,usb_c_cable,0.2542,1
intento_132051_usb_c_cable,usb_c_cable,0.3453,0
intento_132051_usb_c_cable,usb_c_cable,0.2866,0
intento_132051_usb_c_cable,usb_c_cable,0.3107,0
intento_134144_black_gloves,black_gloves,0.0191,0
intento_134144_black_gloves,black_gloves,0.1333,0
intento_134144_black_gloves,black_gloves,0.3757,0
intento_134144_black_gloves,black_gloves,0.0179,0
intento_134144_black_gloves,black_gloves,0.0004,0
intento_134144_black_gloves,black_gloves,0.1777,0
intento_134144_black_gloves,black_gloves,0.0195,0
intento_134144_black_gloves,black_gloves,0.1089,0
intento_134144_black_gloves,black_gloves,0.0002,0
intento_134144_black_gloves,black_gloves,0.0012,0
intento_134144_black_gloves,black_gloves,0.0081,0
intento_134144_black_gloves,black_gloves,0.0057,0
intento_134144_black_gloves,black_gloves,0.143,0
intento_134144_black_gloves,black_gloves,0.0048,0
intento_134144_black_gloves,black_gloves,0.0068,0
intento_134144_black_gloves,black_gloves,0.0429,0
intento_134144_black_gloves,black_gloves,0.2298,0
intento_134144_black_gloves,black_gloves,0.0703,0
intento_134144_black_gloves,black_gloves,0.0036,0
intento_134144_black_gloves,black_gloves,0.0036,0
intento_134144_black_gloves,black_gloves,0.3251,0
intento_134144_black_gloves,black_gloves,0.1513,0
intento_134144_black_gloves,black_gloves,0.006,0
intento_134144_black_gloves,black_gloves,0.0354,0
intento_134144_black_gloves,black_gloves,0.0072,0
intento_134144_black_gloves,black_gloves,0.012,0
intento_134144_black_gloves,black_gloves,0.0051,0
intento_134144_black_gloves,black_gloves,0.0018,0
intento_134144_black_gloves,black_gloves,0.0129,0
intento_134144_black_gloves,black_gloves,0.0334,0
intento_134144_black_gloves,black_gloves,0.0154,0
intento_134144_black_gloves,black_gloves,0.0032,0
intento_134144_black_gloves,black_gloves,0.2771,0
intento_134144_black_gloves,black_gloves,0.0116,0
intento_134144_black_gloves,black_gloves,0.0022,0
intento_134144_black_gloves,black_gloves,0.6075,0
intento_134144_black_gloves,black_gloves,0.0011,0
intento_134144_black_gloves,black_gloves,0.0202,0
intento_134144_black_gloves,black_gloves,0.0451,0
intento_134144_black_gloves,black_gloves,0.0018,0
intento_134144_black_gloves,black_gloves,0.0193,0
intento_134144_black_gloves,black_gloves,0.0143,0
intento_134144_black_gloves,black_gloves,0.0055,0
intento_134144_black_gloves,black_gloves,0.561,0
intento_134144_black_gloves,black_gloves,0.0068,0
intento_134144_black_gloves,black_gloves,0.0828,0
intento_134144_black_gloves,black_gloves,0.2888,0
intento_134144_black_gloves,black_gloves,0.0095,0
intento_134144_black_gloves,black_gloves,0.0025,0
intento_134144_black_gloves,black_gloves,0.0082,0
intento_134144_black_gloves,black_gloves,0.0064,0
intento_134144_black_gloves,black_gloves,0.1829,0
intento_134144_black_gloves,black_gloves,0.002,0
intento_134144_black_gloves,black_gloves,0.3732,0
intento_134144_black_gloves,black_gloves,0.0186,0
intento_134144_black_gloves,black_gloves,0.0461,0
intento_134144_black_gloves,black_gloves,0.038,0
intento_134144_black_gloves,black_gloves,0.0075,0
intento_134144_black_gloves,black_gloves,0.3123,0
intento_134144_black_gloves,black_gloves,0.0549,0
intento_134144_black_gloves,black_gloves,0.0206,0
intento_134144_black_gloves,black_gloves,0.0696,0
intento_134144_black_gloves,black_gloves,0.003,0
intento_134144_black_gloves,black_gloves,0.113,0
intento_134144_black_gloves,black_gloves,0.1916,0
intento_134144_black_gloves,black_gloves,0.1076,0
intento_134144_black_gloves,black_gloves,0.0045,0
intento_134144_black_gloves,black_gloves,0.0042,0
intento_134144_black_gloves,black_gloves,0.0065,0
intento_134144_black_gloves,black_gloves,0.0224,0
intento_134144_black_gloves,black_gloves,0.4128,0
intento_134144_black_gloves,black_gloves,0.0056,0
intento_134144_black_gloves,black_gloves,0.0169,0
intento_134144_black_gloves,black_gloves,0.0538,0
intento_134144_black_gloves,black_gloves,0.4921,0
intento_134144_black_gloves,black_gloves,0.0008,0
intento_134144_black_gloves,black_gloves,0.0108,0
intento_134144_black_gloves,black_gloves,0.4373,0
intento_134144_black_gloves,black_gloves,0.0137,0
intento_134144_black_gloves,black_gloves,0.0212,0
intento_134144_black_gloves,black_gloves,0.0981,0
intento_134144_black_gloves,black_gloves,0.0017,0
intento_134144_black_gloves,black_gloves,0.0497,0
intento_134144_black_gloves,black_gloves,0.5071,0
intento_134144_black_gloves,black_gloves,0.0434,0
intento_134144_black_gloves,black_gloves,0.0715,0
intento_134144_black_gloves,black_gloves,0.0026,0
intento_134144_black_gloves,black_gloves,0.1708,0
intento_134144_black_gloves,black_gloves,0.0306,0
intento_134144_black_gloves,black_gloves,0.1058,0
intento_134144_black_gloves,black_gloves,0.259,0
intento_134144_black_gloves,black_gloves,0.1844,0
intento_134144_black_gloves,black_gloves,0.0818,0
intento_134144_black_gloves,black_gloves,0.0751,0
intento_134144_black_gloves,black_gloves,0.0058,0
intento_134148_black_gloves,black_gloves,0.2177,0
intento_134148_black_gloves,black_gloves,0.4278,0
intento_134148_black_gloves,black_gloves,0.5201,0
intento_134148_black_gloves,black_gloves,0.0881,0
intento_134148_black_gloves,black_gloves,0.0613,0
intento_134148_black_gloves,black_gloves,0.1973,0
intento_134148_black_gloves,black_gloves,0.0349,0
intento_134148_black_gloves,black_gloves,0.3908,0
intento_134148_black_gloves,black_gloves,0.0428,0
intento_134148_black_gloves,black_gloves,0.2344,1
intento_134148_black_gloves,black_gloves,0.2318,0
intento_134148_black_gloves,black_gloves,0.0438,0
intento_134148_black_gloves,black_gloves,0.1574,0
intento_134148_black_gloves,black_gloves,0.42,0
intento_134148_black_gloves,black_gloves,0.5318,0
intento_134148_black_gloves,black_gloves,0.6359,0
intento_134148_black_gloves,black_gloves,0.0234,0
intento_134148_black_gloves,black_gloves,0.2924,0
intento_134148_black_gloves,black_gloves,0.5471,0
intento_134148_black_gloves,black_gloves,0.6868,0
intento_134148_black_gloves,black_gloves,0.7384,0
intento_134148_black_gloves,black_gloves,0.6172,0
intento_134148_black_gloves,black_gloves,0.0654,0
intento_134148_black_gloves,black_gloves,0.0605,0
intento_134148_black_gloves,black_gloves,0.5777,0
intento_134148_black_gloves,black_gloves,0.0307,0
intento_134148_black_gloves,black_gloves,0.1123,0
intento_134148_black_gloves,black_gloves,0.3443,0
intento_134148_black_gloves,black_gloves,0.7702,0
intento_134148_black_gloves,black_gloves,0.1409,0
intento_134148_black_gloves,black_gloves,0.2257,0
intento_134148_black_gloves,black_gloves,0.1286,0
intento_134148_black_gloves,black_gloves,0.7372,0
intento_134148_black_gloves,black_gloves,0.0731,0
intento_134148_black_gloves,black_gloves,0.0919,0
intento_134148_black_gloves,black_gloves,0.1111,0
intento_134148_black_gloves,black_gloves,0.2402,0
intento_134148_black_gloves,black_gloves,0.0536,0
intento_134148_black_gloves,black_gloves,0.0783,0
intento_134148_black_gloves,black_gloves,0.0713,0
intento_134148_black_gloves,black_gloves,0.0289,0
intento_134148_black_gloves,black_gloves,0.0389,0
intento_134148_black_gloves,black_gloves,0.0088,0
intento_134148_black_gloves,black_gloves,0.616,0
intento_134148_black_gloves,black_gloves,0.1173,0
intento_134148_black_gloves,black_gloves,0.5894,0
intento_134148_black_gloves,black_gloves,0.5204,0
intento_134148_black_gloves,black_gloves,0.0231,0
intento_134148_black_gloves,black_gloves,0.0424,0
intento_134148_black_gloves,black_gloves,0.1838,0
intento_134148_black_gloves,black_gloves,0.318,0
intento_134148_black_gloves,black_gloves,0.0729,0
intento_134148_black_gloves,black_gloves,0.06,0
intento_134148_black_gloves,black_gloves,0.361,0
intento_134148_black_gloves,black_gloves,0.1026,0
intento_134148_black_gloves,black_gloves,0.3524,0
intento_134148_black_gloves,black_gloves,0.2017,0
intento_134148_black_gloves,black_gloves,0.0418,0
intento_134148_black_gloves,black_gloves,0.4294,0
intento_134148_black_gloves,black_gloves,0.0575,0
intento_134148_black_gloves,black_gloves,0.1976,0
intento_134148_black_gloves,black_gloves,0.5638,0
intento_134148_black_gloves,black_gloves,0.0327,0
intento_134148_black_gloves,black_gloves,0.0204,0
intento_134148_black_gloves,black_gloves,0.3288,0
